Company/Candidate Name,Role,Skill,Sub-skill,Count
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",WebD,client,9
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Analytics,data analysis,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Analytics,data assets,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Business,marketing,17
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Business,strategies,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Coding,c,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Soft_Skills,problem solving,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Business,business development,2
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Marketing,digital marketing,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Soft_Skills,organizational,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Soft_Skills,leadership,2
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Analytics,excel,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",DevOps,powerpoint,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Soft_Skills,english,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Analytics,optimization,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Marketing,content marketing,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Business,supply chain,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Analytics,data visualization,1
Mastercard,"Senior Managing Consultant, Advisors Client Services, Marketing",Business,tableau,1
AS White Global,Senior Integration Developer (Boomi),Soft_Skills,documentation,3
AS White Global,Senior Integration Developer (Boomi),WebD,api,3
AS White Global,Senior Integration Developer (Boomi),Analytics,data architecture,1
AS White Global,Senior Integration Developer (Boomi),WebD,client,2
AS White Global,Senior Integration Developer (Boomi),DevOps,devops,2
AS White Global,Senior Integration Developer (Boomi),Business,itil,1
AS White Global,Senior Integration Developer (Boomi),Coding,java,1
AS White Global,Senior Integration Developer (Boomi),Coding,data structures,1
AS White Global,Senior Integration Developer (Boomi),Coding,sql,2
AS White Global,Senior Integration Developer (Boomi),DevOps,databases,2
AS White Global,Senior Integration Developer (Boomi),Soft_Skills,communication,1
AS White Global,Senior Integration Developer (Boomi),Soft_Skills,communication skills,1
AS White Global,Senior Integration Developer (Boomi),Soft_Skills,english,2
WAM Group,Sales Manager,Soft_Skills,english,2
WAM Group,Sales Manager,Soft_Skills,vietnamese,2
WAM Group,Sales Manager,Business,marketing,2
WAM Group,Sales Manager,Soft_Skills,team management,1
WAM Group,Sales Manager,Soft_Skills,communication,1
WAM Group,Sales Manager,Soft_Skills,problem solving,1
WAM Group,Sales Manager,Soft_Skills,leadership,1
WAM Group,Sales Manager,Soft_Skills,perseverance,1
DKSH,"*Sale Manager, Cosmetics (Pharmacy Channel)",Business,strategies,1
DKSH,"*Sale Manager, Cosmetics (Pharmacy Channel)",WebD,client,1
DKSH,"*Sale Manager, Cosmetics (Pharmacy Channel)",Soft_Skills,communication,1
DKSH,"*Sale Manager, Cosmetics (Pharmacy Channel)",Analytics,excel,1
DKSH,"*Sale Manager, Cosmetics (Pharmacy Channel)",DevOps,powerpoint,1
DKSH,"*Sale Manager, Cosmetics (Pharmacy Channel)",Soft_Skills,english,1
Solar Turbines,Fleet Engineer (Gas Turbine),Analytics,optimization,1
Solar Turbines,Fleet Engineer (Gas Turbine),Soft_Skills,interpersonal skills,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Soft_Skills,vietnamese,2
Chợ Tốt,Business Analyst (Việc Làm Tốt),Coding,c,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Prod_mgmt.,user research,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Soft_Skills,dashboards,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Soft_Skills,communication,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Soft_Skills,problem solving,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Business,digital,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Coding,sql,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Analytics,business insights,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Analytics,data visualization,1
Chợ Tốt,Business Analyst (Việc Làm Tốt),Soft_Skills,presentation,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),Security_Network,access control,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),DevOps,kubernetes,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),DevOps,docker,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),Business,business development,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),Soft_Skills,ownership,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),Soft_Skills,leadership,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),Coding,c,2
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),DevOps,software development,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),Soft_Skills,communication,1
OPSWAT,C++ Software Engineer (Middle/Senior/Lead),Soft_Skills,communication skills,1
Newbridge,Purchasing Manager,WebD,client,1
Newbridge,Purchasing Manager,Business,strategies,1
Newbridge,Purchasing Manager,Business,supply chain,3
Newbridge,Purchasing Manager,Soft_Skills,leadership,1
Newbridge,Purchasing Manager,Business,demand planning,1
Newbridge,Purchasing Manager,Soft_Skills,multitask,1
The Access Group,Senior Ruby on Rails Developer,Coding,ruby,2
The Access Group,Senior Ruby on Rails Developer,Soft_Skills,leadership,1
The Access Group,Senior Ruby on Rails Developer,Soft_Skills,team work,1
The Access Group,Senior Ruby on Rails Developer,Soft_Skills,english,1
The Access Group,Senior Ruby on Rails Developer,Coding,sql,1
The Access Group,Senior Ruby on Rails Developer,DevOps,devops,1
The Access Group,Senior Ruby on Rails Developer,DevOps,aws,1
ACCA Careers,Tax Manager,Soft_Skills,team leader,1
ACCA Careers,Tax Manager,Business,business development,1
ACCA Careers,Tax Manager,Soft_Skills,english,3
ACCA Careers,Tax Manager,Soft_Skills,vietnamese,2
ACCA Careers,Tax Manager,Soft_Skills,time management,1
ACCA Careers,Tax Manager,Coding,c,1
Talent Job Seeker,Head of Mobile Security Research and Operations,Soft_Skills,leadership,2
Talent Job Seeker,Head of Mobile Security Research and Operations,Coding,r,1
Talent Job Seeker,Head of Mobile Security Research and Operations,Prod_mgmt.,agile methodologies,1
Talent Job Seeker,Head of Mobile Security Research and Operations,Soft_Skills,creative,1
Talent Job Seeker,Head of Mobile Security Research and Operations,Soft_Skills,problem solving,1
Talent Job Seeker,Head of Mobile Security Research and Operations,Soft_Skills,communication,1
Talent Job Seeker,Head of Mobile Security Research and Operations,Soft_Skills,communication skills,1
Talent Job Seeker,Head of Mobile Security Research and Operations,Soft_Skills,vietnamese,1
Contego - Global Talent Solutions,"Director of Procurement Alco, drinks experience (candidates ideally based in Vietnam as relocation may not be offered) Reloation",WebD,client,1
Contego - Global Talent Solutions,"Director of Procurement Alco, drinks experience (candidates ideally based in Vietnam as relocation may not be offered) Reloation",Business,marketing,2
Contego - Global Talent Solutions,"Director of Procurement Alco, drinks experience (candidates ideally based in Vietnam as relocation may not be offered) Reloation",Business,strategies,3
Contego - Global Talent Solutions,"Director of Procurement Alco, drinks experience (candidates ideally based in Vietnam as relocation may not be offered) Reloation",Analytics,optimization,1
Contego - Global Talent Solutions,"Director of Procurement Alco, drinks experience (candidates ideally based in Vietnam as relocation may not be offered) Reloation",Business,supply chain,2
Contego - Global Talent Solutions,"Director of Procurement Alco, drinks experience (candidates ideally based in Vietnam as relocation may not be offered) Reloation",Analytics,data analysis,1
DKSH,Executive Key Account Management,Business,customer relationship management,2
DKSH,Executive Key Account Management,Business,supply chain,1
DKSH,Executive Key Account Management,Business,marketing,2
DKSH,Executive Key Account Management,Soft_Skills,english,1
DKSH,Executive Key Account Management,Soft_Skills,flexible,1
AS White Global,Assistant Tax Accountant,WebD,client,6
AS White Global,Assistant Tax Accountant,Soft_Skills,documentation,1
AS White Global,Assistant Tax Accountant,Soft_Skills,english,1
AS White Global,Assistant Tax Accountant,Soft_Skills,communication,1
AS White Global,Assistant Tax Accountant,Soft_Skills,communication skills,1
Xiaomi Technology,Retail Operation Manager(A132562),Analytics,optimization,1
Xiaomi Technology,Retail Operation Manager(A132562),Soft_Skills,creative,1
Xiaomi Technology,Retail Operation Manager(A132562),Business,marketing,1
Xiaomi Technology,Retail Operation Manager(A132562),Analytics,excel,1
Xiaomi Technology,Retail Operation Manager(A132562),Soft_Skills,english,1
Xiaomi Technology,Retail Operation Manager(A132562),Soft_Skills,communication,1
PropertyGuru Group,Sales Operations Specialist,Soft_Skills,dashboards,1
PropertyGuru Group,Sales Operations Specialist,Soft_Skills,english,1
PropertyGuru Group,Sales Operations Specialist,Analytics,business analysis,1
Royal HaskoningDHV,Business Development Intern,Business,business development,2
Royal HaskoningDHV,Business Development Intern,Soft_Skills,organizational,2
Royal HaskoningDHV,Business Development Intern,Soft_Skills,communication,1
Royal HaskoningDHV,Business Development Intern,Soft_Skills,communication skills,1
Royal HaskoningDHV,Business Development Intern,Soft_Skills,organized,1
