Company/Candidate Name,Skill,Sub-skill
Connexant Company Limited,Analytics,data analysis
Connexant Company Limited,Analytics,data driven
Connexant Company Limited,Soft_Skills,english
Connexant Company Limited,Soft_Skills,communication
Connexant Company Limited,Soft_Skills,communication skills
Connexant Company Limited,Soft_Skills,articulation
Connexant Company Limited,Soft_Skills,writing skills
NTU International A/S,Soft_Skills,english
NTU International A/S,Coding,c
"Howden, A Chart Industries Company",Business,business development
"Howden, A Chart Industries Company",Business,customer relationship management
"Howden, A Chart Industries Company",Business,strategies
"Howden, A Chart Industries Company",Soft_Skills,leadership
"Howden, A Chart Industries Company",Business,marketing
"Howden, A Chart Industries Company",Soft_Skills,communication
"Howden, A Chart Industries Company",Soft_Skills,communication skills
"Howden, A Chart Industries Company",Business,ms excel
"Howden, A Chart Industries Company",Analytics,excel
"Howden, A Chart Industries Company",Soft_Skills,interpersonal skills
Schneider Electric,Soft_Skills,documentation
Schneider Electric,Soft_Skills,english
Schneider Electric,Business,process oriented
Schneider Electric,Soft_Skills,organized
AnyMind Group,Business,digital
AnyMind Group,Soft_Skills,creative
AnyMind Group,Business,creative thinking
AnyMind Group,WebD,client
AnyMind Group,Soft_Skills,communication
AnyMind Group,Business,strategies
AnyMind Group,Soft_Skills,project management
AnyMind Group,Marketing,campaign management
AnyMind Group,Business,performance metrics
AnyMind Group,Soft_Skills,team management
AnyMind Group,Soft_Skills,leadership
AnyMind Group,Business,marketing
AnyMind Group,Marketing,digital marketing
AnyMind Group,Soft_Skills,english
AnyMind Group,Soft_Skills,interpersonal skills
Autograph Collection,Business,marketing
Autograph Collection,Soft_Skills,creative
Le Méridien Hotels & Resorts,Coding,c
Le Méridien Hotels & Resorts,Soft_Skills,communication
Le Méridien Hotels & Resorts,Soft_Skills,communication skills
Le Méridien Hotels & Resorts,Soft_Skills,leadership
Le Méridien Hotels & Resorts,Soft_Skills,creative
NAB Innovation Centre Vietnam,Soft_Skills,leadership
NAB Innovation Centre Vietnam,Business,performance metrics
NAB Innovation Centre Vietnam,Soft_Skills,communication
NAB Innovation Centre Vietnam,Soft_Skills,communication skills
NAB Innovation Centre Vietnam,Soft_Skills,stakeholder management
NAB Innovation Centre Vietnam,Soft_Skills,ownership
NAB Innovation Centre Vietnam,Business,digital
NAB Innovation Centre Vietnam,Soft_Skills,english
NAB Innovation Centre Vietnam,Soft_Skills,flexible
SAP,Coding,r
SAP,Soft_Skills,leadership
SAP,Soft_Skills,creative
SAP,Soft_Skills,communication
SAP,Soft_Skills,vietnamese
SAP,Soft_Skills,english
SAP,Soft_Skills,presentation
SAP,Business,resource planning
SAP,Soft_Skills,flexible
Vietop English Center,Soft_Skills,communication
Vietop English Center,Soft_Skills,communication skills
Sika,Business,marketing
Sika,Soft_Skills,flexible
Sika,Soft_Skills,creative
AstraZeneca,Coding,r
AstraZeneca,Soft_Skills,leadership
AstraZeneca,Soft_Skills,communication
AstraZeneca,Soft_Skills,communication skills
AstraZeneca,Soft_Skills,initiative
Ninja Van,Analytics,data driven
Ninja Van,Business,business strategy
Ninja Van,Business,marketing
Ninja Van,Business,business development
Ninja Van,Soft_Skills,communication
Ninja Van,DevOps,powerpoint
Ninja Van,Analytics,excel
Ninja Van,Soft_Skills,english
Ninja Van,Soft_Skills,team building
Ninja Van,Soft_Skills,team leader
LEMAN,Soft_Skills,ownership
LEMAN,Business,business development
LEMAN,Soft_Skills,english
LEMAN,Soft_Skills,vietnamese
LEMAN,Soft_Skills,communication
LEMAN,Soft_Skills,presentation
LEMAN,Soft_Skills,flexible
LEMAN,Business,supply chain
Henkel,Business,marketing
Henkel,Business,digital
Henkel,Soft_Skills,creative
RRecruiter,WebD,client
RRecruiter,Soft_Skills,english
AnyMind Group,Business,strategies
AnyMind Group,Soft_Skills,creative
AnyMind Group,WebD,client
AnyMind Group,Soft_Skills,vietnamese
AnyMind Group,Business,digital
AnyMind Group,Marketing,digital marketing
AnyMind Group,Business,marketing
AnyMind Group,Soft_Skills,project management
AnyMind Group,Soft_Skills,documentation
AnyMind Group,DevOps,ms word
AnyMind Group,Analytics,excel
AnyMind Group,DevOps,powerpoint
AnyMind Group,Soft_Skills,leadership
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,communication skills
AnyMind Group,Business,advertising
AS White Global,WebD,client
AS White Global,Coding,c
AS White Global,WebD,api
AS White Global,Coding,sql
AS White Global,WebD,html
AS White Global,WebD,css
AS White Global,WebD,javascript
AS White Global,WebD,react
AS White Global,WebD,angular
AS White Global,DevOps,ui
AS White Global,DevOps,software development
AS White Global,Soft_Skills,english
AS White Global,Soft_Skills,communication
EY,Coding,c
EY,Soft_Skills,leadership
EY,Soft_Skills,communication
EY,Business,marketing
EY,Soft_Skills,english
EY,Soft_Skills,creative
Ogilvy,Business,advertising
Ogilvy,Business,marketing
Ogilvy,Soft_Skills,communication
Ogilvy,Business,digital
Ogilvy,Analytics,data driven
Ogilvy,WebD,client
Ogilvy,Soft_Skills,leadership
Ogilvy,Maths,statistics
Ogilvy,Analytics,data analysis
Ogilvy,Soft_Skills,flexible
Ogilvy,Soft_Skills,problem solving
Ogilvy,Soft_Skills,english
Ogilvy,Soft_Skills,creative
Ninja Van,Analytics,data driven
Ninja Van,Soft_Skills,vietnamese
Ninja Van,Business,business development
Ninja Van,Coding,go
Ninja Van,Business,strategies
Ninja Van,Soft_Skills,communication
Ninja Van,Soft_Skills,english
Ninja Van,Business,marketing
AnyMind Group,WebD,client
AnyMind Group,Soft_Skills,creative
AnyMind Group,Soft_Skills,vietnamese
AnyMind Group,Business,digital
AnyMind Group,Marketing,digital marketing
AnyMind Group,Business,marketing
AnyMind Group,Soft_Skills,documentation
AnyMind Group,DevOps,ms word
AnyMind Group,Analytics,excel
AnyMind Group,DevOps,powerpoint
AnyMind Group,Soft_Skills,organizational
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,communication skills
AnyMind Group,Business,advertising
Renesas Electronics,Soft_Skills,documentation
Renesas Electronics,Soft_Skills,english
Gojek,Business,business development
Gojek,Business,growth strategy
Gojek,Analytics,optimization
Gojek,Soft_Skills,people management
Gojek,Soft_Skills,leadership
Gojek,Business,strategies
Gojek,WebD,client
Gojek,Marketing,market research
Gojek,Business,marketing
Gojek,Analytics,data analysis
Gojek,Soft_Skills,strategic planning
Gojek,Soft_Skills,critical thinking
Gojek,Soft_Skills,problem solving
Gojek,Soft_Skills,communication
Gojek,Soft_Skills,negotiation skills
Gojek,Soft_Skills,stakeholder management
Gojek,Soft_Skills,presentation
Brooks Running,Soft_Skills,project management
Brooks Running,Business,strategies
Brooks Running,Soft_Skills,documentation
Brooks Running,Soft_Skills,communication
Brooks Running,Soft_Skills,communication skills
Brooks Running,Soft_Skills,english
Turner & Townsend,Soft_Skills,project management
Turner & Townsend,WebD,client
Turner & Townsend,Business,strategies
Turner & Townsend,Soft_Skills,vietnamese
Turner & Townsend,Soft_Skills,english
Turner & Townsend,Soft_Skills,leadership
Turner & Townsend,Soft_Skills,problem solving
Turner & Townsend,Soft_Skills,communication
Turner & Townsend,Soft_Skills,negotiation skills
Turner & Townsend,Soft_Skills,flexible
WebMD Health Services,Soft_Skills,leadership
WebMD Health Services,Soft_Skills,communication
WebMD Health Services,Soft_Skills,communication skills
WebMD Health Services,Business,strategies
WebMD Health Services,Soft_Skills,english
WebMD Health Services,Soft_Skills,vietnamese
WebMD Health Services,Soft_Skills,organized
WebMD Health Services,Soft_Skills,interpersonal skills
Sika,Business,strategies
Sika,Soft_Skills,leadership
Sika,Soft_Skills,problem solving
Sika,Soft_Skills,interpersonal skills
Sika,Soft_Skills,communication
Sika,Soft_Skills,people management
Sika,Soft_Skills,project management
Sika,Marketing,market research
Sika,WebD,protocols
Sika,Soft_Skills,english
Sika,Analytics,excel
Sika,DevOps,powerpoint
Sika,Business,ms office
Sika,Soft_Skills,adaptability
Danone,Business,strategies
Danone,Soft_Skills,communication
SharkNinja,Business,supply chain
SharkNinja,Business,strategies
SharkNinja,Soft_Skills,ownership
SharkNinja,Soft_Skills,project management
SharkNinja,Analytics,optimization
SharkNinja,Business,analytical skills
SharkNinja,Soft_Skills,problem solving
SharkNinja,Soft_Skills,leadership
SharkNinja,Business,resource planning
ManpowerGroup Vietnam,Soft_Skills,leadership
ManpowerGroup Vietnam,WebD,client
ManpowerGroup Vietnam,Business,strategies
ManpowerGroup Vietnam,Coding,go
ManpowerGroup Vietnam,Business,marketing
ManpowerGroup Vietnam,Soft_Skills,vietnamese
ManpowerGroup Vietnam,Soft_Skills,communication
ManpowerGroup Vietnam,Soft_Skills,english
KTI Talent Indicator,WebD,client
KTI Talent Indicator,Business,growth strategy
KTI Talent Indicator,Business,strategies
KTI Talent Indicator,Business,lead generation
KTI Talent Indicator,Business,marketing
KTI Talent Indicator,Soft_Skills,presentation
KTI Talent Indicator,Soft_Skills,communication
KTI Talent Indicator,Soft_Skills,communication skills
KTI Talent Indicator,Soft_Skills,english
KTI Talent Indicator,Soft_Skills,time management
KTI Talent Indicator,Soft_Skills,project management
Deloitte,Analytics,excel
Deloitte,Soft_Skills,team work
Deloitte,WebD,client
Deloitte,Soft_Skills,communication
Deloitte,Soft_Skills,presentation
Deloitte,Soft_Skills,english
Deloitte,Soft_Skills,leadership
Talent Job Seeker,DevOps,software development
Talent Job Seeker,Coding,sql
Talent Job Seeker,WebD,server
Talent Job Seeker,Coding,c
Talent Job Seeker,Soft_Skills,problem solving
Talent Job Seeker,Soft_Skills,communication
NTU International A/S,Soft_Skills,english
NTU International A/S,Coding,c
DKSH,Business,strategies
DKSH,Soft_Skills,communication
DKSH,Soft_Skills,communication skills
DKSH,Soft_Skills,english
DKSH,Analytics,excel
DKSH,DevOps,powerpoint
DKSH,Soft_Skills,flexible
Simpson Strong-Tie,Soft_Skills,customer focused
Simpson Strong-Tie,Prod_mgmt.,customer focused
Simpson Strong-Tie,Soft_Skills,organizational
Simpson Strong-Tie,Soft_Skills,creative
Simpson Strong-Tie,Business,creative thinking
Simpson Strong-Tie,Soft_Skills,people focused
Simpson Strong-Tie,Coding,r
Simpson Strong-Tie,DevOps,vba
Simpson Strong-Tie,Analytics,excel
Simpson Strong-Tie,Soft_Skills,problem solving
Simpson Strong-Tie,Soft_Skills,initiative
Simpson Strong-Tie,Business,marketing
Simpson Strong-Tie,Soft_Skills,english
Simpson Strong-Tie,Soft_Skills,leadership
Simpson Strong-Tie,Soft_Skills,team building
Simpson Strong-Tie,Soft_Skills,team work
KTI Talent Indicator,Soft_Skills,leadership
KTI Talent Indicator,Coding,r
KTI Talent Indicator,Prod_mgmt.,agile methodologies
KTI Talent Indicator,Soft_Skills,creative
KTI Talent Indicator,Soft_Skills,problem solving
KTI Talent Indicator,Soft_Skills,communication
KTI Talent Indicator,Soft_Skills,communication skills
KTI Talent Indicator,Soft_Skills,vietnamese
Hello Health Group,Business,digital
Hello Health Group,Marketing,digital marketing
Hello Health Group,Business,marketing
Hello Health Group,WebD,client
Hello Health Group,Business,lead generation
Hello Health Group,Marketing,market research
Hello Health Group,Coding,c
Hello Health Group,Business,strategies
Hello Health Group,Coding,go
Hello Health Group,Marketing,seo
Hello Health Group,Soft_Skills,leadership
Hello Health Group,Analytics,data driven
Hello Health Group,Analytics,optimization
Hello Health Group,Soft_Skills,performance management
Novo Nordisk,Soft_Skills,communication
Novo Nordisk,Soft_Skills,communication skills
Newbridge,Business,industry knowledge
Newbridge,Soft_Skills,problem solving
Newbridge,Coding,c
Newbridge,Soft_Skills,perseverance
Newbridge,Soft_Skills,adaptability
EVEROK GROUP,Soft_Skills,documentation
EVEROK GROUP,Soft_Skills,team management
EVEROK GROUP,Soft_Skills,problem solving
EVEROK GROUP,Business,business development
EVEROK GROUP,Soft_Skills,english
UL Solutions,Business,supply chain
UL Solutions,Business,strategies
UL Solutions,Business,industry knowledge
UL Solutions,WebD,client
UL Solutions,Business,marketing
UL Solutions,Soft_Skills,communication
UL Solutions,Soft_Skills,leadership
UL Solutions,Soft_Skills,team management
UL Solutions,Soft_Skills,vietnamese
UL Solutions,Soft_Skills,english
DKSH,Business,marketing
DKSH,Soft_Skills,project management
DKSH,Prod_mgmt.,product design
DKSH,Soft_Skills,english
DKSH,Soft_Skills,communication
DKSH,Soft_Skills,interpersonal skills
DKSH,Soft_Skills,leadership
DKSH,Soft_Skills,team management
DKSH,Soft_Skills,adaptability
DKSH,Soft_Skills,problem solving
DKSH,Soft_Skills,flexible
OPSWAT,Security_Network,access control
OPSWAT,Business,marketing
OPSWAT,Business,digital
OPSWAT,Soft_Skills,creative
OPSWAT,Marketing,seo
OPSWAT,Analytics,optimization
OPSWAT,Soft_Skills,presentation
OPSWAT,Soft_Skills,project management
OPSWAT,WebD,wordpress
OPSWAT,Business,google analytics
OPSWAT,Analytics,web analytics
OPSWAT,DevOps,web analytics tools
Hitachi Digital Services,Business,digital
Hitachi Digital Services,DevOps,software development
Hitachi Digital Services,WebD,client
Hitachi Digital Services,WebD,server
Hitachi Digital Services,Soft_Skills,communication
Hitachi Digital Services,Soft_Skills,problem solving
Hitachi Digital Services,Soft_Skills,documentation
Hitachi Digital Services,Analytics,data driven
Hitachi Digital Services,Soft_Skills,flexible
Hitachi Digital Services,Soft_Skills,ownership
Masan Consumer Holdings,Soft_Skills,communication
Masan Consumer Holdings,Soft_Skills,communication skills
NielsenIQ,WebD,client
NielsenIQ,Business,business plan
NielsenIQ,Business,marketing
NielsenIQ,Soft_Skills,leadership
NielsenIQ,Business,analytical skills
NielsenIQ,Soft_Skills,communication
NielsenIQ,Soft_Skills,communication skills
NielsenIQ,Soft_Skills,presentation
NielsenIQ,Soft_Skills,interpersonal skills
NielsenIQ,Soft_Skills,english
NielsenIQ,Soft_Skills,flexible
Le Méridien Hotels & Resorts,Coding,c
Le Méridien Hotels & Resorts,Soft_Skills,presentation
Le Méridien Hotels & Resorts,DevOps,databases
Le Méridien Hotels & Resorts,Soft_Skills,creative
On,Business,digital
On,Business,supply chain
On,Soft_Skills,english
OPSWAT,Security_Network,access control
OPSWAT,Business,strategies
OPSWAT,Business,business development
OPSWAT,Soft_Skills,organizational
OPSWAT,Coding,c
OPSWAT,Coding,java
OPSWAT,Coding,python
OPSWAT,WebD,php
OPSWAT,DevOps,software development
OPSWAT,Soft_Skills,communication
OPSWAT,Soft_Skills,communication skills
OPSWAT,Soft_Skills,english
PEOPLE PROFILERS,Business,marketing
PEOPLE PROFILERS,Analytics,excel
PEOPLE PROFILERS,Soft_Skills,english
Jabil,Analytics,financial analysis
RMIT University,Soft_Skills,leadership
RMIT University,Security_Network,access control
RMIT University,WebD,client
RMIT University,Soft_Skills,communication
RMIT University,Soft_Skills,communication skills
RMIT University,Soft_Skills,english
RMIT University,Soft_Skills,vietnamese
RMIT University,Soft_Skills,problem solving
AIT Worldwide Logistics,Soft_Skills,documentation
AIT Worldwide Logistics,Soft_Skills,communication
AIT Worldwide Logistics,Soft_Skills,communication skills
AIT Worldwide Logistics,Soft_Skills,vietnamese
AIT Worldwide Logistics,Soft_Skills,english
AIT Worldwide Logistics,DevOps,ms word
AIT Worldwide Logistics,DevOps,powerpoint
AIT Worldwide Logistics,Business,ms excel
AIT Worldwide Logistics,Analytics,excel
DYM VIETNAM COMPANY LIMITED,DevOps,ui
DYM VIETNAM COMPANY LIMITED,DevOps,ux
DYM VIETNAM COMPANY LIMITED,Soft_Skills,communication
DYM VIETNAM COMPANY LIMITED,WebD,css
DYM VIETNAM COMPANY LIMITED,WebD,javascript
DYM VIETNAM COMPANY LIMITED,Coding,go
